"id","samp_period","batch","incb_num","incb_temp_id","incb_temp","body_temp","defecate","series","obs","orig_lizmass","orig_co2_pmin","lizmass_nocombout","co2pm_nocombout","incb_temp_K","inverseK_incb_temp","body_temp_K","inverseK_body_temp","z.incb_temp","z.log.temp","z.body_temp","z.log.body_temp","log.mass","z.log.mass","log.co2pmin","z.log.co2pmin","z.prior_temp1","z.log.prior_temp1","z.prior_temp2","z.log.prior_temp2","prior_temp1_K","inverseK_prior_temp1","prior_temp2_K","inverseK_prior_temp2","inverseK_incb_temp_22cen","inverseK_incb_temp_24cen","inverseK_incb_temp_26cen","inverseK_incb_temp_28cen","inverseK_incb_temp_30cen","inverseK_incb_temp_32cen"
"ld0153",2,2,2,1,32,25,NA,"ld0153_2",2169,0.965,0.012777424,0.965,0.012777424,305.15,0.633302228903356,298.15,0.0894283328625927,1.46355963415267,1.39167800608564,0.408200359060136,0.443573052326295,-0.0356271776431512,-1.7459106126234,-4.36007541529492,1.61018570016701,-0.186588856088203,-0.137193304660608,-0.445166719585535,-0.411342771589956,298.15,-0.0727743934506393,298.15,-0.122783429616416,-1.2880614,-1.0235136,-0.7625031,-0.5049594,-0.250814,0
"ld0171",2,2,2,1,32,25.5,NA,"ld0171_2",2407,1.242,0.006666163,1.242,0.006666163,305.15,0.633302228903356,298.65,0.154570980474459,1.46355963415267,1.39167800608564,0.706730631104353,0.735935633703971,0.216722983511287,0.443906095056662,-5.0107108469503,0.332139360792984,-0.0196001191620308,0.037570993004352,-0.209334350281293,-0.169706749192677,298.65,-0.00763174583877249,298.65,-0.0576407820045493,-1.2880614,-1.0235136,-0.7625031,-0.5049594,-0.250814,0
"ld0013",2,2,2,1,26,27,NA,"ld0013_2",197,0.98,0.003851775,0.98,0.003851775,299.15,-0.129200852515361,300.15,0.348696721458744,-0.292711926830533,-0.231603986367692,1.602321447237,1.57981261870004,-0.0202027073175195,-1.61206182619242,-5.55922119796721,-0.745302186529995,2.15125346087821,2.04142307264925,0.26233038832719,0.299667286718129,305.15,0.819796224048868,299.65,0.0719923258578096,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0043",2,2,2,1,26,25,NA,"ld0043_2",521,1.086,0.005050386,1.086,0.005050386,299.15,-0.129200852515361,298.15,0.0894283328625927,-0.292711926830533,-0.231603986367692,0.408200359060136,0.443573052326295,0.0825012215117438,-0.720828873275605,-5.28829060297236,-0.21311190252314,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0065",2,2,2,1,26,24.5,1,"ld0065_2",708,1.118,0.004750958,1.118,0.004750958,299.15,-0.129200852515361,297.65,0.0240668287158305,-0.292711926830533,-0.231603986367692,0.10967008701592,0.145303758367154,0.111541374732908,-0.468827398711954,-5.34940899706059,-0.333167060961318,2.15125346087821,2.04142307264925,-0.680999088889776,-0.657860658577783,305.15,0.819796224048868,297.65,-0.188144933763178,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0069",2,2,2,1,26,25,NA,"ld0069_2",742,1.426,0.006226095,1.426,0.006226095,299.15,-0.129200852515361,298.15,0.0894283328625927,-0.292711926830533,-0.231603986367692,0.408200359060136,0.443573052326295,0.354873321992104,1.64273203593571,-5.07900594848613,0.197986961048972,2.15125346087821,2.04142307264925,-0.209334350281293,-0.169706749192677,305.15,0.819796224048868,298.65,-0.0576407820045493,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0075",2,2,2,1,26,26,NA,"ld0075_2",801,0.984,0.006727443,0.984,0.006727443,299.15,-0.129200852515361,299.15,0.219495868943383,-0.292711926830533,-0.231603986367692,1.00526090314857,1.02262091145451,-0.0161293819298836,-1.57671476737203,-5.00156014808584,0.350114123029161,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0076",2,2,2,1,26,29,NA,"ld0076_2",883,1.309,0.006254819,1.309,0.006254819,299.15,-0.129200852515361,302.15,0.604532796454424,-0.292711926830533,-0.231603986367692,2.79644253541387,2.63482046487733,0.269263486927763,0.899836345645672,-5.07440307233246,0.207028413039724,2.15125346087821,2.04142307264925,1.20565986554416,1.18749296247541,305.15,0.819796224048868,301.65,0.328680061068111,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0107",2,2,2,1,26,24.5,1,"ld0107_2",1336,1.18,0.004629023,1.18,0.004629023,299.15,-0.129200852515361,297.65,0.0240668287158305,-0.292711926830533,-0.231603986367692,0.10967008701592,0.145303758367154,0.165514438477573,-0.000465832339038638,-5.37540944826961,-0.384239873588839,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0111",2,2,2,1,26,25.5,1,"ld0111_2",1386,1.106,0.004995067,1.106,0.004995067,299.15,-0.129200852515361,298.65,0.154570980474459,-0.292711926830533,-0.231603986367692,0.706730631104353,0.735935633703971,0.100749903100143,-0.562472454351212,-5.29930445355817,-0.234746462737282,2.15125346087821,2.04142307264925,0.0264980190229487,0.0672370138192196,305.15,0.819796224048868,299.15,0.00728410646437438,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0119",2,2,2,1,26,27.5,NA,"ld0119_2",1615,1.216,0.006571591,1.216,0.006571591,299.15,-0.129200852515361,300.65,0.412974843910054,-0.292711926830533,-0.231603986367692,1.90085171928122,1.8507161441189,0.195566783543975,0.260319130231674,-5.02499931446252,0.304072454641259,2.15125346087821,2.04142307264925,0.733995126935674,0.751653046966379,305.15,0.819796224048868,300.65,0.200763081431045,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0153",2,2,2,1,26,25,NA,"ld0153_2",2199,0.922,0.004186472,0.922,0.004186472,299.15,-0.129200852515361,298.15,0.0894283328625927,-0.292711926830533,-0.231603986367692,0.408200359060136,0.443573052326295,-0.0812100554255432,-2.1414647382692,-5.47589690450649,-0.581627872071807,2.15125346087821,2.04142307264925,-0.445166719585535,-0.411342771589956,305.15,0.819796224048868,298.15,-0.122783429616416,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0171",2,2,2,1,26,26,NA,"ld0171_2",2425,1.264,0.005866405,1.264,0.005866405,299.15,-0.129200852515361,299.15,0.219495868943383,-0.292711926830533,-0.231603986367692,1.00526090314857,1.02262091145451,0.234281295724666,0.596271701908755,-5.13851326887358,0.0810964425083007,2.15125346087821,2.04142307264925,-0.209334350281293,-0.169706749192677,305.15,0.819796224048868,298.65,-0.0576407820045493,-0.5255583,-0.2610105,0,0.2575437,0.5116891,0.7625031
"ld0013",2,2,2,1,24,26,NA,"ld0013_2",183,1.031,0.005135512,1.031,0.005135512,297.15,-0.390211358202637,299.15,0.219495868943383,-0.8781357804916,-0.857361468011035,1.00526090314857,1.02262091145451,0.0305292050348228,-1.17182596989856,-5.27157573268507,-0.180278801612182,0.481366091616486,0.542011636206725,0.498162757631432,0.527752813129503,300.15,0.186493995145512,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0043",2,2,2,1,24,25,NA,"ld0043_2",483,1.054,0.00306185,1.054,0.00306185,297.15,-0.390211358202637,298.15,0.0894283328625927,-0.8781357804916,-0.857361468011035,0.408200359060136,0.443573052326295,0.0525924501191706,-0.980367947877414,-5.78873597053639,-1.19613916933615,-0.186588856088203,-0.137193304660608,0.498162757631432,0.527752813129503,298.15,-0.0727743934506393,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0065",2,2,2,1,24,24,1,"ld0065_2",682,1.111,0.00426344,1.111,0.00426344,297.15,-0.390211358202637,297.15,-0.0415146367438929,-0.8781357804916,-0.857361468011035,-0.188860185028296,-0.159115849324118,0.105260510657493,-0.523330796007559,-5.45767893282596,-0.545842221791609,-0.353577593014375,-0.315488431992429,0.498162757631432,0.527752813129503,297.65,-0.138135897597401,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0069",2,2,2,1,24,24.5,1,"ld0069_2",734,1.395,0.005013504,1.395,0.005013504,297.15,-0.390211358202637,297.65,0.0240668287158305,-0.8781357804916,-0.857361468011035,0.10967008701592,0.145303758367154,0.332894415273329,1.45200587618557,-5.2956202071548,-0.227509479628018,-0.186588856088203,-0.137193304660608,0.498162757631432,0.527752813129503,298.15,-0.0727743934506393,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0076",2,2,2,1,24,28.5,NA,"ld0076_2",882,1.271,0.004102647,1.271,0.004102647,297.15,-0.390211358202637,301.65,0.540891823547119,-0.8781357804916,-0.857361468011035,2.49791226336965,2.37805176859028,0.239803992207317,0.644195955152066,-5.4961229038321,-0.621357900810801,1.14932103932118,1.17265904805871,0.498162757631432,0.527752813129503,302.15,0.442330070141192,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0107",2,2,2,1,24,24,NA,"ld0107_2",1363,1.184,0.004531426,1.184,0.004531426,297.15,-0.390211358202637,297.15,-0.0415146367438929,-0.8781357804916,-0.857361468011035,-0.188860185028296,-0.159115849324118,0.168898536461814,0.0289003240858869,-5.39671859873629,-0.426097541376493,-0.353577593014375,-0.315488431992429,0.498162757631432,0.527752813129503,297.65,-0.138135897597401,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0111",2,2,2,1,24,24.5,1,"ld0111_2",1385,1.121,0.003590332,1.121,0.003590332,297.15,-0.390211358202637,297.65,0.0240668287158305,-0.8781357804916,-0.857361468011035,0.10967008701592,0.145303758367154,0.114221144090023,-0.445573188434875,-5.62951060164924,-0.883372003668674,-0.0196001191620308,0.037570993004352,0.498162757631432,0.527752813129503,298.65,-0.00763174583877249,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0119",2,2,2,1,24,26.5,NA,"ld0119_2",1590,1.141,0.003655253,1.141,0.003655253,297.15,-0.390211358202637,299.65,0.284204088336818,-0.8781357804916,-0.857361468011035,1.30379117519278,1.30384518381618,0.131905070879939,-0.292117537109773,-5.61158996792977,-0.848170415789933,0.648354828542659,0.703948448132837,0.498162757631432,0.527752813129503,300.65,0.250772117596822,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0153",2,2,2,1,24,23.5,NA,"ld0153_2",2217,0.884,0.00461633,0.884,0.00461633,297.15,-0.390211358202637,296.65,-0.107317175743006,-0.8781357804916,-0.857361468011035,-0.487390457072512,-0.469944759438798,-0.123298216344494,-2.50669279104401,-5.37815526186372,-0.389633488571708,-0.186588856088203,-0.137193304660608,0.498162757631432,0.527752813129503,298.15,-0.0727743934506393,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0171",2,2,2,1,24,28,NA,"ld0171_2",2409,1.241,0.003987607,1.241,0.003987607,297.15,-0.390211358202637,301.15,0.477039524148341,-0.8781357804916,-0.857361468011035,2.19938199132543,2.11673825838386,0.21591750622247,0.436916412083452,-5.5245639773754,-0.677224839746782,0.147388617764142,0.208941593786652,0.498162757631432,0.527752813129503,299.15,0.0572931426301512,300.15,0.136484958979736,-0.2645478,0,0.2610105,0.5185542,0.7726996,1.0235136
"ld0013",2,2,2,2,22,26.5,NA,"ld0013_2",196,1.065,0.003533168,1.065,0.003533168,295.15,-0.65475919074998,299.65,0.284204088336818,-1.46355963415267,-1.53759857794768,1.30379117519278,1.30384518381618,0.0629747991613884,-0.89027313163634,-5.64556036007986,-0.914898622128251,0.147388617764142,0.208941593786652,0.498162757631432,0.527752813129503,299.15,0.0572931426301512,300.15,0.136484958979736,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0043",2,2,2,2,22,25,NA,"ld0043_2",529,1.131,0.002221066,1.131,0.002221066,295.15,-0.65475919074998,298.15,0.0894283328625927,-1.46355963415267,-1.53759857794768,0.408200359060136,0.443573052326295,0.123102197133983,-0.368506154879245,-6.10976801816738,-1.82674398016339,0.147388617764142,0.208941593786652,0.498162757631432,0.527752813129503,299.15,0.0572931426301512,300.15,0.136484958979736,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0065",2,2,2,2,22,24.5,1,"ld0065_2",718,1.156,0.004321346,1.156,0.004321346,295.15,-0.65475919074998,297.65,0.0240668287158305,-1.46355963415267,-1.53759857794768,0.10967008701592,0.145303758367154,0.144965770250186,-0.178780824487466,-5.44418835118117,-0.519342606725631,0.147388617764142,0.208941593786652,0.498162757631432,0.527752813129503,299.15,0.0572931426301512,300.15,0.136484958979736,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0069",2,2,2,2,22,25.5,NA,"ld0069_2",751,1.45,0.00321156,1.45,0.00321156,295.15,-0.65475919074998,298.65,0.154570980474459,-1.46355963415267,-1.53759857794768,0.706730631104353,0.735935633703971,0.371563556432483,1.78756473216003,-5.74099847858247,-1.10236818196867,0.147388617764142,0.208941593786652,0.498162757631432,0.527752813129503,299.15,0.0572931426301512,300.15,0.136484958979736,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
"ld0075",2,2,2,2,22,25,NA,"ld0075_2",828,1.036,0.003196468,1.036,0.003196468,295.15,-0.65475919074998,298.15,0.0894283328625927,-1.46355963415267,-1.53759857794768,0.408200359060136,0.443573052326295,0.0353671438372913,-1.12984383217408,-5.74570882875708,-1.11162074570088,0.147388617764142,0.208941593786652,0.498162757631432,0.527752813129503,299.15,0.0572931426301512,300.15,0.136484958979736,0,0.2645478,0.5255583,0.783102,1.0372474,1.2880614
