"id","samp_period","incb_temp","series","log.temp","z.log.mass","log.co2pmin","z.log.co2pmin","log.prior_temp1","log.prior_temp2","log.temp_22cen","log.temp_24cen","log.temp_26cen","log.temp_28cen","log.temp_30cen","log.temp_32cen"
"ld0042",9,28,"ld0042_9",3.3322045101752,0.457868593550985,-5.11115272312059,0.134840895456267,3.13549421592915,3.13549421592915,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0049",9,28,"ld0049_9",3.3322045101752,0.589403722965308,-5.37954759571286,-0.392368456715926,3.15700042115011,3.15700042115011,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0089",9,28,"ld0089_9",3.3322045101752,-0.593913397956712,-5.02316309026115,0.307679358760907,3.25809653802148,3.25809653802148,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0105",9,28,"ld0105_9",3.3322045101752,0.0654688187506638,-5.09802115937969,0.160635289909413,3.17805383034795,3.17805383034795,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0133",9,28,"ld0133_9",3.3322045101752,-0.633375452966432,-5.32529419096502,-0.285798230191151,3.13549421592915,3.13549421592915,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0142",9,28,"ld0142_9",3.3322045101752,-1.30755019812084,-5.52565821419927,-0.679374254456031,3.13549421592915,3.13549421592915,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0154",9,28,"ld0154_9",3.3322045101752,NA,NA,NA,3.13549421592915,3.13549421592915,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0170",9,28,"ld0170_9",3.3322045101752,-0.422381127568923,-5.09441045872906,0.167727806739269,3.13549421592915,3.13549421592915,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0002",9,24,"ld0002_9",3.17805383034795,-1.20555853304483,-4.89187646801158,0.565566308673785,3.3322045101752,3.15700042115011,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0011",9,24,"ld0011_9",3.17805383034795,-0.72882306171944,-5.92232549963859,-1.45854973036783,3.3322045101752,3.13549421592915,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0042",9,24,"ld0042_9",3.17805383034795,0.485726373309142,-5.95403158487567,-1.52083014763626,3.3322045101752,3.13549421592915,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0049",9,24,"ld0049_9",3.17805383034795,0.401883296507264,-5.64509516350894,-0.913984834243944,3.3322045101752,3.15700042115011,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0089",9,24,"ld0089_9",3.17805383034795,-0.744833566154332,-5.75211132524711,-1.1241972006614,3.3322045101752,3.25809653802148,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0105",9,24,"ld0105_9",3.17805383034795,-0.0299317042572121,-5.89327633100797,-1.40148830729751,3.3322045101752,3.17805383034795,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0133",9,24,"ld0133_9",3.17805383034795,-0.57817868658838,-5.90810181834716,-1.43061008410435,3.3322045101752,3.13549421592915,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0142",9,24,"ld0142_9",3.17805383034795,-1.45412173633917,-5.22257336199688,-0.0840232068018173,3.3322045101752,3.13549421592915,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0154",9,24,"ld0154_9",3.17805383034795,-0.223938034502685,-5.6036622453467,-0.832597951804864,3.3322045101752,3.13549421592915,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0170",9,24,"ld0170_9",3.17805383034795,-0.657139112569601,-5.97177996599467,-1.55569337889503,3.3322045101752,3.13549421592915,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0002",9,30,"ld0002_9",3.40119738166216,-1.28193967994836,-4.37761398474951,1.57573460297997,3.17805383034795,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0011",9,30,"ld0011_9",3.40119738166216,-0.8253322041025,-5.17230534869618,0.0147184959411605,3.13549421592915,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0042",9,30,"ld0042_9",3.40119738166216,0.373754614042706,-5.21910792902459,-0.0772160399782759,3.11351530921037,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0049",9,30,"ld0049_9",3.40119738166216,0.387830352639158,-5.2209104988814,-0.0807568367054162,3.15700042115011,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0089",9,30,"ld0089_9",3.40119738166216,-0.793043084272879,-5.26906696137054,-0.175350809930731,3.17805383034795,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0105",9,30,"ld0105_9",3.40119738166216,-0.104037115690907,-4.98844493147499,0.375876406735341,3.15700042115011,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0133",9,30,"ld0133_9",3.40119738166216,-0.570322017023104,-5.046241539316,0.262346249160747,3.15700042115011,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0142",9,30,"ld0142_9",3.40119738166216,-1.54151110472191,-5.21148758937999,-0.062247369792602,3.09104245335832,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0154",9,30,"ld0154_9",3.40119738166216,-0.376182131445275,-5.12953370154856,0.0987350502301433,3.13549421592915,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0170",9,30,"ld0170_9",3.40119738166216,-0.760873664884129,-5.10124497358192,0.154302736009758,3.13549421592915,3.2188758248682,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0002",9,22,"ld0002_9",3.09104245335832,-1.08806382396484,-5.0755855799973,0.204705607488714,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0011",9,22,"ld0011_9",3.09104245335832,-0.586042475927687,-5.76041251046535,-1.14050325911514,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0042",9,22,"ld0042_9",3.09104245335832,0.457868593550985,-5.85362479879078,-1.32360060992478,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0049",9,22,"ld0049_9",3.09104245335832,0.589403722965308,-5.91157557432797,-1.43743359985396,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0089",9,22,"ld0089_9",3.09104245335832,-0.593913397956712,-6.07158539116742,-1.75174166044523,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0105",9,22,"ld0105_9",3.09104245335832,0.0654688187506638,-5.99160415685297,-1.5946341333096,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0133",9,22,"ld0133_9",3.09104245335832,-0.633375452966432,-5.8927322295024,-1.40041952606672,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0142",9,22,"ld0142_9",3.09104245335832,-1.30755019812084,-5.85204770775228,-1.3205027223359,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0154",9,22,"ld0154_9",3.09104245335832,NA,NA,NA,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0170",9,22,"ld0170_9",3.09104245335832,-0.422381127568923,-6.11460078562137,-1.83623700875223,3.17805383034795,3.2188758248682,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0002",9,26,"ld0002_9",3.25809653802148,-1.20555853304483,-4.7993071506105,0.747400668572991,3.15700042115011,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0011",9,26,"ld0011_9",3.25809653802148,-0.72882306171944,-5.30097188667114,-0.238021809701973,3.11351530921037,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0042",9,26,"ld0042_9",3.25809653802148,0.485726373309142,-5.08271223787748,0.190706678791341,3.11351530921037,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0049",9,26,"ld0049_9",3.25809653802148,0.401883296507264,-5.36547242784316,-0.36472053608828,3.06805293513362,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0089",9,26,"ld0089_9",3.25809653802148,-0.744833566154332,-4.94434795927514,0.46249630346323,3.2188758248682,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0105",9,26,"ld0105_9",3.25809653802148,-0.0299317042572121,-5.00425469349201,0.344821214396946,3.13549421592915,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0133",9,26,"ld0133_9",3.25809653802148,-0.57817868658838,-5.4286420205449,-0.488804873928293,3.13549421592915,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0142",9,26,"ld0142_9",3.25809653802148,-1.45412173633917,-5.42424255978862,-0.480162991790885,3.13549421592915,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0154",9,26,"ld0154_9",3.25809653802148,-0.223938034502685,-5.03483219207342,0.284757685379232,3.13549421592915,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0170",9,26,"ld0170_9",3.25809653802148,-0.657139112569601,-5.81132035906183,-1.24050179343812,3.09104245335832,3.2188758248682,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0002",9,32,"ld0002_9",3.46573590279973,NA,NA,NA,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0011",9,32,"ld0011_9",3.46573590279973,-0.8253322041025,-4.98922528286349,0.374343558711737,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0042",9,32,"ld0042_9",3.46573590279973,0.373754614042706,-4.88685746318522,0.575425164237963,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0049",9,32,"ld0049_9",3.46573590279973,0.387830352639158,-5.08965723542907,0.177064586359969,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0089",9,32,"ld0089_9",3.46573590279973,-0.793043084272879,-4.66967948088609,1.00202892998102,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0105",9,32,"ld0105_9",3.46573590279973,-0.104037115690907,-4.55298759214455,1.23124737395866,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0133",9,32,"ld0133_9",3.46573590279973,-0.570322017023104,-4.71368255240201,0.915593482822757,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0142",9,32,"ld0142_9",3.46573590279973,-1.54151110472191,-4.97756431725237,0.39724925011396,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0154",9,32,"ld0154_9",3.46573590279973,-0.376182131445275,-4.69655909403752,0.949229175278795,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0170",9,32,"ld0170_9",3.46573590279973,-0.760873664884129,-4.60295454234028,1.13309705093542,3.40119738166216,3.2188758248682,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0002",10,30,"ld0002_10",3.40119738166216,-1.11310768245006,-4.50881337227799,1.31801900865355,3.09104245335832,3.09104245335832,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0011",10,30,"ld0011_10",3.40119738166216,-0.72882306171944,-5.28906886607862,-0.214640648523798,3.09104245335832,3.09104245335832,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0020",10,30,"ld0020_10",3.40119738166216,-1.2649078963806,-5.12009252317032,0.117280402786479,3.17805383034795,3.17805383034795,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0042",10,30,"ld0042_10",3.40119738166216,0.224564275601055,-5.24705749271895,-0.132117503730097,3.13549421592915,3.13549421592915,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0049",10,30,"ld0049_10",3.40119738166216,0.568767111712586,-5.00267233279398,0.347929453203657,3.11351530921037,3.11351530921037,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0051",10,30,"ld0051_10",3.40119738166216,-0.617569089867457,-4.79179727831204,0.762152347213957,3.11351530921037,3.11351530921037,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0089",10,30,"ld0089_10",3.40119738166216,-0.972138747694964,-4.97032138062732,0.411476585714813,3.06805293513362,3.06805293513362,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0095",10,30,"ld0095_10",3.40119738166216,-0.059497971162887,-4.60052638514115,1.13786669191836,3.11351530921037,3.11351530921037,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0140",10,30,"ld0140_10",3.40119738166216,-1.19711309107206,-5.04772006200557,0.259441979858544,3.11351530921037,3.11351530921037,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0170",10,30,"ld0170_10",3.40119738166216,-0.633375452966432,-5.38577378800981,-0.404598596493458,3.11351530921037,3.11351530921037,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0002",10,32,"ld0002_10",3.46573590279973,-1.10475169630409,-4.62794190467702,1.0840142537016,3.40119738166216,3.09104245335832,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0011",10,32,"ld0011_10",3.46573590279973,-0.801104107557677,-4.92145435979902,0.507466312137844,3.40119738166216,3.09104245335832,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0020",10,32,"ld0020_10",3.46573590279973,-1.41075487475698,-4.83811965858303,0.671161070600255,3.40119738166216,3.17805383034795,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0042",10,32,"ld0042_10",3.46573590279973,0.295927267770882,-5.05282619388995,0.249411980191009,3.40119738166216,3.13549421592915,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0049",10,32,"ld0049_10",3.46573590279973,0.464841427145989,-4.95525333221315,0.441074826419666,3.40119738166216,3.11351530921037,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0051",10,32,"ld0051_10",3.46573590279973,-0.430104929540413,-5.14791536137293,0.0626278665337574,3.40119738166216,3.11351530921037,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0089",10,32,"ld0089_10",3.46573590279973,-1.18024682542795,-4.85994012051703,0.628299031213243,3.40119738166216,3.06805293513362,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0095",10,32,"ld0095_10",3.46573590279973,-0.0373138322584054,-4.81195994255486,0.722546727885796,3.40119738166216,3.11351530921037,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0140",10,32,"ld0140_10",3.46573590279973,-1.299004957704,-4.80001592394792,0.746008421662861,3.40119738166216,3.11351530921037,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0170",10,32,"ld0170_10",3.46573590279973,-0.801104107557677,-4.68092519067863,0.979938927600642,3.40119738166216,3.11351530921037,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0002",10,26,"ld0002_10",3.25809653802148,-1.12147172255982,-5.32355579306773,-0.282383486755883,3.09104245335832,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0011",10,26,"ld0011_10",3.25809653802148,-0.712842042576433,-5.59581303520159,-0.817179710183122,3.06805293513362,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0020",10,26,"ld0020_10",3.25809653802148,-1.18024682542795,-5.682076366013,-0.98662718998795,3.19867311755068,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0042",10,26,"ld0042_10",3.25809653802148,-0.171277416374417,-5.79836692786379,-1.21505730560432,3.11351530921037,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0049",10,26,"ld0049_10",3.25809653802148,0.331389887382602,-5.65538695977913,-0.93420105965797,3.09104245335832,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0051",10,26,"ld0051_10",3.25809653802148,-0.499930266927236,-5.86972702962061,-1.35523030017307,3.09104245335832,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0089",10,26,"ld0089_10",3.25809653802148,-1.17182596989856,-5.54748615550308,-0.722250985605499,3.06805293513362,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0095",10,26,"ld0095_10",3.25809653802148,-0.0520969549854148,-5.16280146935593,0.0333870123017775,3.09104245335832,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0140",10,26,"ld0140_10",3.25809653802148,-1.40210744908665,-5.50234431013742,-0.633578639441711,3.11351530921037,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0170",10,26,"ld0170_10",3.25809653802148,-0.809172625983756,-5.90671539368429,-1.42788672340343,3.09104245335832,3.25809653802148,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0002",10,22,"ld0002_10",3.09104245335832,-1.11310768245006,-5.06272774983345,0.229962305746588,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0011",10,22,"ld0011_10",3.09104245335832,-0.72882306171944,-5.71864710793746,-1.0584632760213,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0020",10,22,"ld0020_10",3.09104245335832,-1.2649078963806,-5.58196917144973,-0.789986141357871,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0042",10,22,"ld0042_10",3.09104245335832,0.224564275601055,-5.86242703686422,-1.34089088893624,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0049",10,22,"ld0049_10",3.09104245335832,0.568767111712586,-5.13233913733293,0.0932243190892946,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0051",10,22,"ld0051_10",3.09104245335832,-0.617569089867457,-6.00331812398538,-1.61764393585759,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0089",10,22,"ld0089_10",3.09104245335832,-0.972138747694964,-5.68130108550722,-0.985104302723902,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0095",10,22,"ld0095_10",3.09104245335832,-0.059497971162887,-5.49012553932752,-0.609577248577537,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0140",10,22,"ld0140_10",3.09104245335832,-1.19711309107206,-5.64942583211441,-0.922491587625291,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0170",10,22,"ld0170_10",3.09104245335832,-0.633375452966432,-5.94679945077267,-1.50662403148198,3.46573590279973,3.25809653802148,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0002",10,28,"ld0002_10",3.3322045101752,-1.10475169630409,-4.92697355839637,0.496624923519213,3.09104245335832,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0011",10,28,"ld0011_10",3.3322045101752,-0.801104107557677,-5.31623717146723,-0.268007482790058,3.11351530921037,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0020",10,28,"ld0020_10",3.3322045101752,-1.41075487475698,-5.20421500677384,-0.0479618004470454,3.15700042115011,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0042",10,28,"ld0042_10",3.3322045101752,0.295927267770882,NA,NA,3.11351530921037,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0049",10,28,"ld0049_10",3.3322045101752,0.464841427145989,-5.4081541077945,-0.448560367376533,3.11351530921037,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0051",10,28,"ld0051_10",3.3322045101752,-0.430104929540413,-5.63958448024127,-0.903160172328786,3.11351530921037,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0089",10,28,"ld0089_10",3.3322045101752,-1.18024682542795,-4.91517680710817,0.519797339386628,3.09104245335832,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0095",10,28,"ld0095_10",3.3322045101752,-0.0373138322584054,-5.03897859735608,0.276612881338075,3.13549421592915,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0140",10,28,"ld0140_10",3.3322045101752,-1.299004957704,-5.09709391479289,0.162456680956093,3.11351530921037,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0170",10,28,"ld0170_10",3.3322045101752,-0.801104107557677,-5.50402874493321,-0.636887382894545,3.09104245335832,3.40119738166216,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0002",10,24,"ld0002_10",3.17805383034795,-1.12147172255982,-5.52136067288694,-0.670932573177541,3.25809653802148,3.40119738166216,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0011",10,24,"ld0011_10",3.17805383034795,NA,NA,NA,3.25809653802148,3.40119738166216,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0020",10,24,"ld0020_10",3.17805383034795,-1.18024682542795,-5.68730330510914,-0.996894491848461,3.25809653802148,3.40119738166216,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0042",10,24,"ld0042_10",3.17805383034795,-0.171277416374417,-5.81499373928145,-1.24771743204984,3.25809653802148,3.40119738166216,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
