"id","site","samp_period","series","obs","date","batch","ch_num","incb_num","incb_temp_id","incb_temp","prior_temp_1","prior_temp_2","prior_temp_3","prior_temp_4","body_temp","co2_samp_control","co2_samp_1","co2_samp_2","defecate","air_collect_notes","fms_notes","co2_warthog_notes","co2_samp_1_correct","co2_samp_2_correct","frac_co2","lizmass","total_air","total_co2","co2_pmin","z.incb_temp","z.body_temp","log.mass","z.log.mass","log.co2pmin","z.log.co2pmin","z.prior_temp_1","z.prior_temp_2","z.log.prior_temp_1","z.prior_temp_3","z.prior_temp_4","z.log.prior_temp_2","z.log.prior_temp_3","z.log.prior_temp_4","z.log.temp"
"ld0027","UNSWKen",5,"ld0027_5",405,"15/1/2017",1,9,1,2,26,22,26,22,26,25,0.000254,0.00448,0.00397,NA,"","","",0.004226,0.003716,0.004226,1.413,144.917,0.612419242,0.006729882,-0.300346364,0.409786144,0.345715104,1.568244438,-5.001197669,0.326872168,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.0264980190229487,0.135065390165667,-1.26536226203824,0.0672370138192196,-0.231603986367692
"ld0002","MP",5,"ld0002_5",2,"15/1/2017",1,10,1,2,26,22,26,22,26,23.5,0.00111,0.0044,0.00698,NA,"","LOT1BL","",0.00329,0.00587,0.00587,1.111,145.219,0.85243553,0.009471506,-0.300346364,-0.488524755,0.105260511,-0.533779384,-4.659467356,0.959613821,-1.41000584496483,0.0751213035823001,-1.47986769889271,-1.18852127764524,0.0264980190229487,0.135065390165667,-1.26536226203824,0.0672370138192196,-0.231603986367692
"ld0142","MP",6,"ld0142_6",1985,"25/1/2017",1,1,1,1,24,NA,23,23,23,23,NA,0.00104,0.00165,1,"","","",0.00104,0.00165,0.00165,1.001,145.329,0.23979285,0.002664365,-0.88515871,-0.787961721,0.0009995,-1.445216028,-5.927789524,-1.388788512,NA,-0.914824688540377,NA,-0.854543803792893,-1.3884961968025,-0.936570415117313,-0.873061737998178,-1.42878353961393,-0.857361468011035
"ld0049","SP",6,"ld0049_6",563,"25/1/2017",1,2,1,1,24,NA,25.5,25.5,25.5,25.5,NA,0.00118,0.00161,1,"","","",0.00118,0.00161,0.00161,1.371,144.959,0.23338399,0.002593155,-0.88515871,0.70922311,0.315540401,1.304460977,-5.954879998,-1.438948743,NA,-0.0898696951048127,NA,-0.0196001191620308,-0.209334350281293,-0.0346631738566191,0.037570993004352,-0.169706749192677,-0.857361468011035
"ld0170","UNSWKen",6,"ld0170_6",2405,"25/1/2017",1,3,1,1,24,NA,23,23,23,23,NA,0.00141,0.00146,NA,"","","",0.00141,0.00146,0.00146,1.163,145.167,0.21194382,0.002354931,-0.88515871,-0.787961721,0.151002874,-0.133905398,-6.051243851,-1.617374307,NA,-0.914824688540377,NA,-0.854543803792893,-1.3884961968025,-0.936570415117313,-0.873061737998178,-1.42878353961393,-0.857361468011035
"ld0133","MP",6,"ld0133_6",1753,"25/1/2017",1,4,1,1,24,NA,23.5,23.5,23.5,23.5,NA,0.00129,0.00194,1,"","","NegCO2BL",0.00129,0.00194,0.00194,1.152,145.178,0.28164532,0.003129392,-0.88515871,-0.488524755,0.141499562,-0.216982151,-5.766916543,-1.090919017,NA,-0.749833689853264,NA,-0.68755506686672,-1.15266382749826,-0.748590129285599,-0.683262839363888,-1.16636008394167,-0.857361468011035
"ld0018","UNSWKen",6,"ld0018_6",270,"25/1/2017",1,5,1,1,24,NA,24.5,24.5,24.5,24.5,NA,0.000173,0.00117,NA,"","","NegCO2BL, NoPCO2T2",0.000173,0.00117,0.00117,1.249,145.081,0.16974477,0.001886053,-0.88515871,0.110349177,0.222343231,0.489743039,-6.273268993,-2.028472035,NA,-0.419851692479038,NA,-0.353577593014375,-0.680999088889776,-0.384339658304277,-0.315488431992429,-0.657860658577783,-0.857361468011035
"ld0088","SP",6,"ld0088_6",1003,"25/1/2017",1,6,1,1,24,NA,24.5,24.5,24.5,24.5,NA,0.00142,0.00149,1,"","","NegCO2BL",0.00142,0.00149,0.00149,1.244,145.086,0.21617814,0.002401979,-0.88515871,0.110349177,0.218331994,0.454677311,-6.031462298,-1.580747142,NA,-0.419851692479038,NA,-0.353577593014375,-0.680999088889776,-0.384339658304277,-0.315488431992429,-0.657860658577783,-0.857361468011035
"ld0154","Maroubra",6,"ld0154_6",2281,"25/1/2017",1,7,1,1,24,NA,24,24,24,24,NA,0.0016,0.00145,1,"","Left syrine in H2O increase","NegCO2BL",0.0016,0.00145,0.0016,1.217,145.113,0.2321808,0.002579787,-0.88515871,-0.189087789,0.196388814,0.262852787,-5.960048442,-1.44851854,NA,-0.584842691166151,NA,-0.520566329940548,-0.916831458194018,-0.564567618662351,-0.497460005382259,-0.909461745131453,-0.857361468011035
"ld0095","SP",6,"ld0095_6",1204,"25/1/2017",1,8,1,1,24,NA,27.5,27.5,27.5,27.5,NA,0.000927,0.00128,NA,"FST2BL","","NegCO2BL",0.000927,0.00128,0.00128,1.269,145.061,0.18567808,0.00206309,-0.88515871,1.906970974,0.238229189,0.628616083,-6.18355042,-1.862350751,NA,0.570094299643639,NA,0.648354828542659,0.733995126935674,0.625329193792622,0.703948448132837,0.751653046966379,-0.857361468011035
"ld0150","UNSWKen",6,"ld0150_6",2149,"25/1/2017",1,9,1,1,24,NA,25,25,25,25,NA,0.00133,0.000711,NA,"FST2S2","","NegCO2BL",0.00133,0.000711,0.00133,1.377,144.953,0.19278749,0.002142083,-0.88515871,0.409786144,0.31990722,1.342635161,-6.145976559,-1.792779671,NA,-0.254860693791926,NA,-0.186588856088203,-0.445166719585535,-0.20775291707762,-0.137193304660608,-0.411342771589956,-0.857361468011035
"ld0042","UNSWKen",6,"ld0042_6",485,"25/1/2017",1,10,1,1,24,NA,24.5,24.5,24.5,24.5,NA,0.00104,0.00155,NA,"","","NegCO2BL",0.00104,0.00155,0.00155,1.361,144.969,0.22470195,0.002496688,-0.88515871,0.110349177,0.308219724,1.24046454,-5.992790225,-1.509142633,NA,-0.419851692479038,NA,-0.353577593014375,-0.680999088889776,-0.384339658304277,-0.315488431992429,-0.657860658577783,-0.857361468011035
"ld0142","MP",6,"ld0142_6",1940,"25/1/2017",1,1,1,2,26,24,26,24,23,23,NA,0.00141,0.00207,1,"","","",0.00141,0.00207,0.00207,1.001,145.329,0.30083103,0.003342567,-0.300346364,-0.787961721,0.0009995,-1.445216028,-5.701016204,-0.968899145,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,-1.3884961968025,0.135065390165667,-0.497460005382259,-1.42878353961393,-0.231603986367692
"ld0049","SP",6,"ld0049_6",560,"25/1/2017",1,2,1,2,26,24,26,24,25.5,25.5,NA,0.000472,0.00125,1,"","","",0.000472,0.00125,0.00125,1.371,144.959,0.18119875,0.002013319,-0.300346364,0.70922311,0.315540401,1.304460977,-6.207970675,-1.907566852,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,-0.209334350281293,0.135065390165667,-0.497460005382259,-0.169706749192677,-0.231603986367692
"ld0170","UNSWKen",6,"ld0170_6",2408,"25/1/2017",1,3,1,2,26,24,26,24,23,23,NA,0.00205,0.002,NA,"","","",0.00205,0.002,0.00205,1.163,145.167,0.29759235,0.003270246,-0.300346364,-0.787961721,0.151002874,-0.133905398,-5.722890068,-1.009400394,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,-1.3884961968025,0.135065390165667,-0.497460005382259,-1.42878353961393,-0.231603986367692
"ld0133","MP",6,"ld0133_6",1742,"25/1/2017",1,4,1,2,26,24,26,24,23.5,23.5,0.000182,0.00214,0.00246,1,"","","NegCO2BL",0.001958,0.002278,0.002278,1.152,145.178,0.330715484,0.003674616,-0.300346364,-0.488524755,0.141499562,-0.216982151,-5.606306642,-0.793536636,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,-1.15266382749826,0.135065390165667,-0.497460005382259,-1.16636008394167,-0.231603986367692
"ld0018","UNSWKen",6,"ld0018_6",274,"25/1/2017",1,5,1,2,26,24,26,24,24.5,24.5,NA,0.00241,0.000864,NA,"","","NegCO2BL, NoPCO2T2",0.00241,0.000864,0.00241,1.249,145.081,0.34964521,0.003842255,-0.300346364,0.110349177,0.222343231,0.489743039,-5.561695845,-0.710936094,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,-0.680999088889776,0.135065390165667,-0.497460005382259,-0.657860658577783,-0.231603986367692
"ld0088","SP",6,"ld0088_6",1020,"25/1/2017",1,6,1,2,26,24,26,24,24.5,24.5,NA,0.00525,0.00518,1,"","","NegCO2BL",0.00525,0.00518,0.00525,1.244,145.086,0.7617015,0.00846335,-0.300346364,0.110349177,0.218331994,0.454677311,-4.772010203,0.751231526,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,-0.680999088889776,0.135065390165667,-0.497460005382259,-0.657860658577783,-0.231603986367692
"ld0154","Maroubra",6,"ld0154_6",2293,"25/1/2017",1,7,1,2,26,24,26,24,24,24,NA,0.000233,0.00201,1,"","Left syrine in H2O increase","NegCO2BL",0.000233,0.00201,0.00201,1.217,145.113,0.29167713,0.003205243,-0.300346364,-0.189087789,0.196388814,0.262852787,-5.742967372,-1.046575167,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,-0.916831458194018,0.135065390165667,-0.497460005382259,-0.909461745131453,-0.231603986367692
"ld0095","SP",6,"ld0095_6",1191,"25/1/2017",1,8,1,2,26,24,26,24,27.5,27.5,NA,0.00206,0.00244,NA,"FST2BL","","NegCO2BL",0.00206,0.00244,0.00244,1.269,145.061,0.35394884,0.003932765,-0.300346364,1.906970974,0.238229189,0.628616083,-5.538412538,-0.667825145,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,0.733995126935674,0.135065390165667,-0.497460005382259,0.751653046966379,-0.231603986367692
"ld0150","UNSWKen",6,"ld0150_6",2170,"25/1/2017",1,9,1,2,26,24,26,24,25,25,NA,0.00309,0.00271,NA,"FST2S2","","NegCO2BL",0.00309,0.00271,0.00309,1.377,144.953,0.44790477,0.00497672,-0.300346364,0.409786144,0.31990722,1.342635161,-5.302984239,-0.231910375,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,-0.445166719585535,0.135065390165667,-0.497460005382259,-0.411342771589956,-0.231603986367692
"ld0042","UNSWKen",6,"ld0042_6",468,"25/1/2017",1,10,1,2,26,24,26,24,24.5,24.5,NA,0.0083877,0.00755,NA,"","","NegCO2BL",0.0083877,0.00755,0.0083877,1.361,144.969,1.215956481,0.013362159,-0.300346364,0.110349177,0.308219724,1.24046454,-4.315328522,1.596815047,-0.828646165348238,0.0751213035823001,-0.805600282147312,-0.520566329940548,-0.680999088889776,0.135065390165667,-0.497460005382259,-0.657860658577783,-0.231603986367692
"ld0142","MP",6,"ld0142_6",1958,"26/1/2017",1,1,1,1,22,26,23,23,25,23,NA,0.00111,0.00182,NA,"","","",0.00111,0.00182,0.00182,0.975,145.355,0.2645461,0.002939401,-1.469971056,-0.787961721,-0.025317808,-1.675278629,-5.82954946,-1.206888991,-0.247286485731649,-0.914824688540377,-0.185334385898197,-0.854543803792893,-0.445166719585535,-0.936570415117313,-0.873061737998178,-0.411342771589956,-1.53759857794768
"ld0049","SP",6,"ld0049_6",574,"26/1/2017",1,2,1,1,22,26,23,23,25,23,NA,0.0014,0.00133,NA,"","","",0.0014,0.00133,0.0014,1.357,144.973,0.2029622,0.002255136,-1.469971056,-0.787961721,0.305276381,1.214734207,-6.094544997,-1.697549924,-0.247286485731649,-0.914824688540377,-0.185334385898197,-0.854543803792893,-0.445166719585535,-0.936570415117313,-0.873061737998178,-0.411342771589956,-1.53759857794768
"ld0170","UNSWKen",6,"ld0170_6",2412,"26/1/2017",1,3,1,1,22,26,23.5,23.5,25,23.5,0.000275,0.00125,0.00088,NA,"","LOT1S2","",0.000975,0.000605,0.000975,1.112,145.218,0.14158755,0.001573195,-1.469971056,-0.488524755,0.106160196,-0.525914449,-6.454646696,-2.3643077,-0.247286485731649,-0.749833689853264,-0.185334385898197,-0.68755506686672,-0.445166719585535,-0.748590129285599,-0.683262839363888,-0.411342771589956,-1.53759857794768
"ld0133","MP",6,"ld0133_6",1748,"26/1/2017",1,4,1,1,22,26,24,24,25,24,NA,0.00141,NA,NA,"","BadBLCO2","",0.00141,NA,0.00141,1.294,145.036,0.20450076,0.002272231,-1.469971056,-0.189087789,0.257738196,0.799161372,-6.086993111,-1.683566988,-0.247286485731649,-0.584842691166151,-0.185334385898197,-0.520566329940548,-0.445166719585535,-0.564567618662351,-0.497460005382259,-0.411342771589956,-1.53759857794768
"ld0018","UNSWKen",6,"ld0018_6",269,"26/1/2017",1,5,1,1,22,26,24,24,25,24,NA,0.00187,0.00138,NA,"","T2B4T2BL","",0.00187,0.00138,0.00187,1.23,145.1,0.271337,0.003014856,-1.469971056,-0.189087789,0.207014169,0.355738308,-5.804203211,-1.159958336,-0.247286485731649,-0.584842691166151,-0.185334385898197,-0.520566329940548,-0.445166719585535,-0.564567618662351,-0.497460005382259,-0.411342771589956,-1.53759857794768
"ld0088","SP",6,"ld0088_6",992,"26/1/2017",1,6,1,1,22,26,24.5,24.5,25,24.5,0.000406,0.00143,0.00169,NA,"","","",0.001024,0.001284,0.001284,1.222,145.108,0.186318672,0.002070207,-1.469971056,0.110349177,0.200488861,0.29869488,-6.180106677,-1.855974378,-0.247286485731649,-0.419851692479038,-0.185334385898197,-0.353577593014375,-0.445166719585535,-0.384339658304277,-0.315488431992429,-0.411342771589956,-1.53759857794768
"ld0154","Maroubra",6,"ld0154_6",2296,"26/1/2017",1,7,1,1,22,26,24,24,25,24,0.00063,0.00147,NA,NA,"FST2S2","","",0.00084,NA,0.00084,1.201,145.129,0.12190836,0.001339652,-1.469971056,-0.189087789,0.183154543,0.147160455,-6.6153454,-2.661854509,-0.247286485731649,-0.584842691166151,-0.185334385898197,-0.520566329940548,-0.445166719585535,-0.564567618662351,-0.497460005382259,-0.411342771589956,-1.53759857794768
"ld0095","SP",6,"ld0095_6",1210,"26/1/2017",1,8,1,1,22,26,26.5,26.5,25,26.5,0.000244,0.00176,0.00127,NA,"","","",0.001516,0.001026,0.001516,1.229,145.101,0.219973116,0.002444146,-1.469971056,1.308097042,0.206200831,0.348628202,-6.014059501,-1.548524439,-0.247286485731649,0.240112302269413,-0.185334385898197,0.314377354690314,-0.445166719585535,0.301560831754729,0.377047793335276,-0.411342771589956,-1.53759857794768
"ld0150","UNSWKen",6,"ld0150_6",2137,"26/1/2017",1,9,1,1,22,26,24.5,24.5,25,24.5,0.000574,0.00144,NA,NA,"","PinBL","",0.000866,NA,0.000866,1.349,144.981,0.125553546,0.001379709,-1.469971056,0.110349177,0.299363577,1.163045221,-6.585882672,-2.607301854,-0.247286485731649,-0.419851692479038,-0.185334385898197,-0.353577593014375,-0.445166719585535,-0.384339658304277,-0.315488431992429,-0.411342771589956,-1.53759857794768
"ld0042","UNSWKen",6,"ld0042_6",457,"26/1/2017",1,10,1,1,22,26,24,24,25,24,NA,0.000703,0.00109,NA,"","HitHT2BL","",0.000703,0.00109,0.00109,1.353,144.977,0.15802493,0.001755833,-1.469971056,-0.189087789,0.302324349,1.188927917,-6.344811891,-2.160939567,-0.247286485731649,-0.584842691166151,-0.185334385898197,-0.520566329940548,-0.445166719585535,-0.564567618662351,-0.497460005382259,-0.411342771589956,-1.53759857794768
"ld0142","MP",6,"ld0142_6",1961,"26/1/2017",1,1,1,2,32,22,32,22,25,23,0.000385,0.00296,0.00323,NA,"","","",0.002575,0.002845,0.002845,0.975,145.355,0.413534975,0.004594833,1.454090674,-0.787961721,-0.025317808,-1.675278629,-5.382822868,-0.379738131,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0049","SP",6,"ld0049_6",547,"26/1/2017",1,2,1,2,32,22,32,22,25,23,0.000249,0.00537,0.00392,NA,"","","",0.005121,0.003671,0.005121,1.357,144.973,0.742406733,0.008248964,1.454090674,-0.787961721,0.305276381,1.214734207,-4.797667662,0.703724639,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0170","UNSWKen",6,"ld0170_6",2366,"26/1/2017",1,3,1,2,32,22,32,22,25,23.5,0.000551,0.00383,0.00341,NA,"","LOT1S2","",0.003279,0.002859,0.003279,1.112,145.218,0.476169822,0.005232635,1.454090674,-0.488524755,0.106160196,-0.525914449,-5.252840304,-0.139064772,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0133","MP",6,"ld0133_6",1745,"26/1/2017",1,4,1,2,32,22,32,22,25,24,0.000356,0.00393,0.00352,NA,"","BadBLCO2","",0.003574,0.003164,0.003574,1.294,145.036,0.518358664,0.005759541,1.454090674,-0.189087789,0.257738196,0.799161372,-5.156897495,0.038581193,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0018","UNSWKen",6,"ld0018_6",276,"26/1/2017",1,5,1,2,32,22,32,22,25,24,0.00113,0.00553,0.0104073,NA,"","T2B4T2BL","",0.0044,0.0092773,0.0092773,1.23,145.1,1.34613623,0.014792706,1.454090674,-0.189087789,0.207014169,0.355738308,-4.213621058,1.785134744,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0088","SP",6,"ld0088_6",1014,"26/1/2017",1,6,1,2,32,22,32,22,25,24.5,0.000402,0.00456,0.00372,NA,"","","",0.004158,0.003318,0.004158,1.222,145.108,0.603359064,0.00670399,1.454090674,0.110349177,0.200488861,0.29869488,-5.005052407,0.319734804,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0154","Maroubra",6,"ld0154_6",2266,"26/1/2017",1,7,1,2,32,22,32,22,25,24,0.000189,0.00386,0.00398,NA,"FST2S2","","",0.003671,0.003791,0.003791,1.201,145.129,0.550184039,0.006045978,1.454090674,-0.189087789,0.183154543,0.147160455,-5.108362021,0.128448596,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0095","SP",6,"ld0095_6",1177,"26/1/2017",1,8,1,2,32,22,32,22,25,26.5,0.000305,0.00536,0.00593,NA,"","","",0.005055,0.005625,0.005625,1.229,145.101,0.816193125,0.008969155,1.454090674,1.308097042,0.206200831,0.348628202,-4.71396381,0.858709174,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0150","UNSWKen",6,"ld0150_6",2142,"26/1/2017",1,9,1,2,32,22,32,22,25,24.5,NA,0.00555,0.00526,NA,"","PinBL","BadCO2BLP",0.00555,0.00526,0.00555,1.349,144.981,0.80464455,0.008842248,1.454090674,0.110349177,0.299363577,1.163045221,-4.728214136,0.832323529,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0042","UNSWKen",6,"ld0042_6",451,"26/1/2017",1,10,1,2,32,22,32,22,25,24,NA,0.00754,0.00778,NA,"","HitHT2BL","",0.00754,0.00778,0.00778,1.353,144.977,1.12792106,0.012394737,1.454090674,-0.189087789,0.302324349,1.188927917,-4.390483332,1.457659763,-1.41000584496483,2.05501328782765,-1.47986769889271,-1.18852127764524,-0.445166719585535,1.94998842004926,-1.26536226203824,-0.411342771589956,1.39167800608564
"ld0142","MP",6,"ld0142_6",1948,"27/1/2017",1,1,1,1,28,32,23.5,23.5,27,23.5,0.000246,0.00031,0.00251,NA,"","","BadCO2S1",6.4e-05,0.002264,0.002264,0.984,145.346,0.329063344,0.003656259,0.284465982,-0.488524755,-0.016129382,-1.594954564,-5.611314785,-0.802809624,1.49679255311812,-0.749833689853264,1.4237018453106,-0.68755506686672,0.498162757631432,-0.748590129285599,-0.683262839363888,0.527752813129503,0.347756949468565
"ld0049","SP",6,"ld0049_6",564,"27/1/2017",1,2,1,1,28,32,25,25,27,25,0.000291,0.00111,0.00302,NA,"","","",0.000819,0.002729,0.002729,1.347,144.983,0.395658607,0.004347897,0.284465982,0.409786144,0.297879897,1.150075079,-5.438062999,-0.482019757,1.49679255311812,-0.254860693791926,1.4237018453106,-0.186588856088203,0.498162757631432,-0.20775291707762,-0.137193304660608,0.527752813129503,0.347756949468565
"ld0170","UNSWKen",6,"ld0170_6",2361,"27/1/2017",1,3,1,1,28,32,24.5,24.5,27,24.5,0.000369,0.00244,0.00259,NA,"","","",0.002071,0.002221,0.002221,1.132,145.198,0.322484758,0.003583164,0.284465982,0.110349177,0.12398598,-0.370083687,-5.63150907,-0.840200995,1.49679255311812,-0.419851692479038,1.4237018453106,-0.353577593014375,0.498162757631432,-0.384339658304277,-0.315488431992429,0.527752813129503,0.347756949468565
"ld0133","MP",6,"ld0133_6",1734,"27/1/2017",1,4,1,1,28,32,24,24,27,24,0.000488,0.00288,0.00281,NA,"FST2S2","","",0.002392,0.002322,0.002392,1.112,145.218,0.347361456,0.003817159,0.284465982,-0.189087789,0.106160196,-0.525914449,-5.56824885,-0.723069519,1.49679255311812,-0.584842691166151,1.4237018453106,-0.520566329940548,0.498162757631432,-0.564567618662351,-0.497460005382259,0.527752813129503,0.347756949468565
"ld0018","UNSWKen",6,"ld0018_6",255,"27/1/2017",1,5,1,1,28,32,24.5,24.5,27,24.5,0.00078,0.00298,0.00301,NA,"","","DoublePCO2BL",0.0022,0.00223,0.00223,1.217,145.113,0.32360199,0.003595578,0.284465982,0.110349177,0.196388814,0.262852787,-5.628050522,-0.83379721,1.49679255311812,-0.419851692479038,1.4237018453106,-0.353577593014375,0.498162757631432,-0.384339658304277,-0.315488431992429,0.527752813129503,0.347756949468565
"ld0088","SP",6,"ld0088_6",979,"27/1/2017",1,6,1,1,28,32,24.5,24.5,27,24.5,0.000838,0.00273,0.00267,NA,"","","",0.001892,0.001832,0.001892,1.215,145.115,0.27455758,0.003017116,0.284465982,0.110349177,0.194744077,0.248474701,-5.803453871,-1.158570871,1.49679255311812,-0.419851692479038,1.4237018453106,-0.353577593014375,0.498162757631432,-0.384339658304277,-0.315488431992429,0.527752813129503,0.347756949468565
"ld0154","Maroubra",6,"ld0154_6",2240,"27/1/2017",1,7,1,1,28,32,24,24,27,24,0.00042,0.00301,0.00319,NA,"","","",0.00259,0.00277,0.00277,1.18,145.15,0.4020655,0.004467394,0.284465982,-0.189087789,0.165514438,-0.007047122,-5.410950038,-0.43181789,1.49679255311812,-0.584842691166151,1.4237018453106,-0.520566329940548,0.498162757631432,-0.564567618662351,-0.497460005382259,0.527752813129503,0.347756949468565
"ld0095","SP",6,"ld0095_6",1171,"27/1/2017",1,8,1,1,28,32,25.5,25.5,27,25.5,0.000782,0.0034,0.00377,1,"","","",0.002618,0.002988,0.002988,1.237,145.093,0.433537884,0.004764153,0.284465982,0.70922311,0.212689093,0.40534778,-5.346635512,-0.31273428,1.49679255311812,-0.0898696951048127,1.4237018453106,-0.0196001191620308,0.498162757631432,-0.0346631738566191,0.037570993004352,0.527752813129503,0.347756949468565
