"id","samp_period","series","avg_mass","t_22","t_24","t_26","t_28","t_30","t_32","z.log.mass"
"ld0092",9,"ld0092_9",1.222,0.947528545311109,1.6597846772563,0.522104572840931,0.257195088120292,1.28741039766485,1.73934195402963,0.282439408371723
"ld0092",10,"ld0092_10",1.23733333333333,0.114596317329189,1.53002415805967,2.66573372828522,1.42877392447824,2.15155940148881,1.87986545487575,0.388726996535214
"ld0095",1,"ld0095_1",1.36433333333333,0.21281166665678,1.7933965508558,1.47284892772294,0.570595612906186,0.143638456963941,-0.403270582744929,1.22155463216845
"ld0095",2,"ld0095_2",1.342,-0.123901139307973,-0.497526680544568,-0.273053987453886,0.13985954845724,-0.64584500165758,0.361521038501461,1.08087220123615
"ld0095",3,"ld0095_3",1.25866666666667,-0.392637701271269,-0.161563405526723,-0.759671293717116,-0.268448617907509,-0.336620202339368,0.110562324551283,0.534434681464134
"ld0095",4,"ld0095_4",1.27833333333333,-0.93101269255254,-0.256937154301157,-1.13271414894191,-2.34501325902485,0.0495485755748274,1.11371493790617,0.666587592261414
"ld0095",5,"ld0095_5",1.306,-0.591193616385129,0.118017286600866,-0.0786757566260263,0.254237957375585,-0.279058093499475,0.212783296196314,0.849095902685207
"ld0095",6,"ld0095_6",1.245,-0.68489822025646,-1.64207035040797,-0.630533102126557,-0.572889740904315,0.256153450551194,0.112200348237585,0.441377873244552
"ld0095",7,"ld0095_7",1.22966666666667,0.875982444356587,-1.45748752671182,0.263710719062657,-0.44210639648709,-0.635167153200471,-1.21712207412632,0.335748872714105
"ld0095",8,"ld0095_8",1.237,-0.0090179497440572,0.923131920929493,1.58356669041686,1.61222549288623,0.67043562616547,0.626591481800354,0.386430433944602
"ld0095",9,"ld0095_9",1.25633333333333,1.67571199317917,1.94666274878344,0.925786308861252,1.50457846974894,1.06583744186238,1.39964760259211,0.51861868116099
"ld0095",10,"ld0095_10",1.17333333333333,0.328622634991753,-0.111414263315106,0.257645506194436,0.129494929599249,0.584501369625034,-0.130057143217161,-0.0639647968002306
"ld0104",1,"ld0104_1",1.365,2.02143719690532,0.291403065440252,1.29863792040441,0.609472442749154,0.982372639400591,0.642900503499386,1.22571862443665
"ld0104",2,"ld0104_2",1.359,1.1335580816955,-0.582504677495209,-0.247495864776997,0.45917306698364,-0.262352261770903,1.14990884384275,1.18816925973113
"ld0104",3,"ld0104_3",1.30366666666667,1.00301297551503,-0.430011660975532,-0.60866918195525,1.80954123515135,0.824094174344092,0.621599598400868,0.833853634215637
"ld0104",4,"ld0104_4",1.29566666666667,-0.081503242604254,2.402084595546,1.33565769005458,2.25080813696557,0.809366539869651,2.51546429629061,0.781386526239203
"ld0104",5,"ld0104_5",1.31733333333333,-0.61617022683117,-1.01021335701325,-1.4718198448752,1.84409065003715,0.252711895193127,1.69329034935,0.922744525590134
"ld0104",6,"ld0104_6",1.31633333333333,0.0967087781519466,-0.0371828943881943,-0.249109197279733,1.72129546370413,0.896226509025387,1.12015502512978,0.916271654500563
"ld0104",7,"ld0104_7",1.22866666666667,-0.942358722597238,-0.338129649606682,0.748170950905047,0.432646489367779,0.268717893770209,0.0864864308803558,0.328814343244033
"ld0104",8,"ld0104_8",1.22133333333333,-0.126519330140137,0.80322216963951,2.11931340914394,0.156444494380993,1.16797755791612,0.48241832403173,0.277788007435834
"ld0104",9,"ld0104_9",1.21366666666667,0.250978885667642,1.05320529831914,0.863348598823602,-0.255635631734055,0.957537230136736,0.282402210814292,0.224113657292902
"ld0104",10,"ld0104_10",1.24133333333333,-0.350770972285196,-0.654725086416921,1.17634122984926,0.980648623946263,1.66846483663903,1.21989946138818,0.416237591702933
"ld0105",1,"ld0105_1",1.33333333333333,-0.146441487125189,0.603561924850653,2.93526703615891,-0.326426698193752,0.850413728788465,-0.170552316224629,1.0256474897182
