"id","date","samp_period","series","batch","incb_temp","log.temp","log.prior_temp","orig_lizmass","log.mass","z.log.mass","orig_co2_pmin","log.co2pmin","log.temp_22cen","log.temp_24cen","log.temp_26cen","log.temp_28cen","log.temp_30cen","log.temp_32cen"
"ld0111","6/3/2017",9,"ld0111_9",2,28,3.3322045101752,3.15700042115011,0.999,-0.00100050033358353,-1.44543100858015,0.003902945,-5.54602388260726,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0115","6/3/2017",9,"ld0115_9",2,28,3.3322045101752,3.09104245335832,1.155,0.144100343973757,-0.186290726247462,0.006119933,-5.09620413023025,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0128","6/3/2017",9,"ld0128_9",2,28,3.3322045101752,3.06805293513362,1.115,0.108854404912082,-0.49214409238775,0.005285826,-5.24272638048143,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0137","6/3/2017",9,"ld0137_9",2,28,3.3322045101752,3.09104245335832,1.272,0.24059046491793,0.651020722269143,0.008777621,-4.73554986477033,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0143","6/3/2017",9,"ld0143_9",2,28,3.3322045101752,3.11351530921037,1.193,0.176471143115779,0.0946130642548687,0.005136882,-5.27130899836625,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0153","6/3/2017",9,"ld0153_9",2,28,3.3322045101752,3.09104245335832,0.917,-0.0866478067256722,-2.18865186347157,0.004599898,-5.38172114964598,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0065","7/3/2017",9,"ld0065_9",2,26,3.25809653802148,3.40119738166216,1.084,0.0806579030174545,-0.736824621476851,0.004764069,-5.34665314396677,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0069","7/3/2017",9,"ld0069_9",2,26,3.25809653802148,3.40119738166216,1.297,0.260053905334307,0.819918442871874,0.004421895,-5.4211869417406,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0076","7/3/2017",9,"ld0076_9",2,26,3.25809653802148,3.40119738166216,1.227,0.204572165728774,0.338465053646595,0.005571955,-5.19000929919195,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0111","7/3/2017",9,"ld0111_9",2,26,3.25809653802148,3.40119738166216,0.99,-0.0100503358535015,-1.52396268429857,0.003136114,-5.76477082511388,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0115","7/3/2017",9,"ld0115_9",2,26,3.25809653802148,3.40119738166216,1.131,0.123102197133983,-0.368506154879245,0.006919539,-4.97340613006878,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0128","7/3/2017",9,"ld0128_9",2,26,3.25809653802148,3.40119738166216,1.094,0.0898407039997895,-0.657139112569601,0.004500702,-5.4035218943726,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0137","7/3/2017",9,"ld0137_9",2,26,3.25809653802148,3.40119738166216,1.28,0.246860077931526,0.705426486327511,0.006164625,-5.08892797146649,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0143","7/3/2017",9,"ld0143_9",2,26,3.25809653802148,3.40119738166216,1.186,0.170586300575534,0.0435462194478659,0.004039841,-5.51154994421921,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0153","7/3/2017",9,"ld0153_9",2,26,3.25809653802148,3.40119738166216,0.905,-0.0998203352822109,-2.30295899521082,0.003769739,-5.58074951068801,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0065","17/3/2017",10,"ld0065_10",2,32,3.46573590279973,3.13549421592915,1.149,0.138891998866619,-0.231487135406856,0.011993564,-4.42338510640564,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0069","17/3/2017",10,"ld0069_10",2,32,3.46573590279973,3.09104245335832,1.557,0.442760892851861,2.40539321350606,0.020457873,-3.88938748280704,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0076","17/3/2017",10,"ld0076_10",2,32,3.46573590279973,3.09104245335832,1.32,0.27763173659828,0.972453430012505,0.009950908,-4.61009147569383,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0115","17/3/2017",10,"ld0115_10",2,32,3.46573590279973,3.09104245335832,1.121,0.114221144090023,-0.445573188434875,0.013234832,-4.32490313699905,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0119","17/3/2017",10,"ld0119_10",2,32,3.46573590279973,3.11351530921037,1.277,0.244513577050402,0.685064276885822,0.010730699,-4.53464658000654,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0138","17/3/2017",10,"ld0138_10",2,32,3.46573590279973,3.11351530921037,1.136,0.12751332029896,-0.330227791346171,0.009244018,-4.6837786393629,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0143","17/3/2017",10,"ld0143_10",2,32,3.46573590279973,3.11351530921037,1.342,0.29416103854949,1.11588960383328,0.010969953,-4.51259528911621,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0153","17/3/2017",10,"ld0153_10",2,32,3.46573590279973,3.09104245335832,1.002,0.00199800266267306,-1.41941092628976,0.007406884,-4.90534544093496,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0171","17/3/2017",10,"ld0171_10",2,32,3.46573590279973,3.13549421592915,1.219,0.198030850499135,0.281701541729117,0.012340078,-4.39490293961725,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0065","18/3/2017",10,"ld0065_10",2,24,3.17805383034795,3.46573590279973,1.113,0.107059072293408,-0.507723433990825,0.004927697,-5.31288354003083,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0069","18/3/2017",10,"ld0069_10",2,24,3.17805383034795,3.46573590279973,1.412,0.34500713907105,1.55711634976887,0.004254148,-5.45986077202413,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0076","18/3/2017",10,"ld0076_10",2,24,3.17805383034795,3.46573590279973,1.27,0.2390169004705,0.63736581631691,0.00436953,-5.43309982714613,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0115","18/3/2017",10,"ld0115_10",2,24,3.17805383034795,3.46573590279973,1.11,0.104360015324243,-0.531145016204281,0.003330379,-5.70466916765227,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0119","18/3/2017",10,"ld0119_10",2,24,3.17805383034795,3.46573590279973,1.226,0.20375683751402,0.331389887382602,0.003671131,-5.60725549000471,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0138","18/3/2017",10,"ld0138_10",2,24,3.17805383034795,3.46573590279973,1.074,0.071389996086673,-0.817248653502053,0.003988084,-5.5244443639148,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0143","18/3/2017",10,"ld0143_10",2,24,3.17805383034795,3.46573590279973,1.254,0.226338442210729,0.527346073916668,0.003747797,-5.58658707829264,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0153","18/3/2017",10,"ld0153_10",2,24,3.17805383034795,3.46573590279973,0.963,-0.0377018671840115,-1.76391412725974,0.002647295,-5.93421691502588,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0171","18/3/2017",10,"ld0171_10",2,24,3.17805383034795,3.46573590279973,1.187,0.171429115627531,0.0508599079904245,0.004518463,-5.39958338721394,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0065","19/3/2017",10,"ld0065_10",2,30,3.40119738166216,3.17805383034795,1.081,0.0778865386570712,-0.760873664884129,0.008840822,-4.72837542023022,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0069","19/3/2017",10,"ld0069_10",2,30,3.40119738166216,3.09104245335832,1.369,0.314080546306312,1.28874493586517,0.012094257,-4.41502456715018,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0076","19/3/2017",10,"ld0076_10",2,30,3.40119738166216,3.09104245335832,1.236,0.211880359035499,0.401883296507264,0.005595792,-5.18574039227642,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0115","19/3/2017",10,"ld0115_10",2,30,3.40119738166216,3.11351530921037,1.121,0.114221144090023,-0.445573188434875,0.006811916,-4.98908184743799,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0119","19/3/2017",10,"ld0119_10",2,30,3.40119738166216,3.06805293513362,1.213,0.193096629961913,0.238883900867089,0.005024596,-5.29341022627904,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0138","19/3/2017",10,"ld0138_10",2,30,3.40119738166216,3.11351530921037,1.033,0.0324671901375014,-1.15500873412717,0.006307504,-5.06601524328359,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0143","19/3/2017",10,"ld0143_10",2,30,3.40119738166216,3.11351530921037,1.234,0.210260925483196,0.387830352639158,0.006587358,-5.02260292132422,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0153","19/3/2017",10,"ld0153_10",2,30,3.40119738166216,3.09104245335832,0.958,-0.0429075010112765,-1.80908700877033,0.004668056,-5.36701256805738,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0171","19/3/2017",10,"ld0171_10",2,30,3.40119738166216,3.13549421592915,1.128,0.120446153075867,-0.391554484344103,0.005404741,-5.22047874763299,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0065","17/3/2017",10,"ld0065_10",2,22,3.09104245335832,3.17805383034795,1.149,0.138891998866619,-0.231487135406856,0.004115075,-5.49309821901677,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0069","17/3/2017",10,"ld0069_10",2,22,3.09104245335832,3.17805383034795,1.557,0.442760892851861,2.40539321350606,0.010686178,-4.53880414827666,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0076","17/3/2017",10,"ld0076_10",2,22,3.09104245335832,3.17805383034795,1.32,0.27763173659828,0.972453430012505,0.00622254,-5.07957709545874,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0115","17/3/2017",10,"ld0115_10",2,22,3.09104245335832,3.17805383034795,1.121,0.114221144090023,-0.445573188434875,0.003123607,-5.7687668551743,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0119","17/3/2017",10,"ld0119_10",2,22,3.09104245335832,3.17805383034795,1.277,0.244513577050402,0.685064276885822,0.007544368,-4.88695395435291,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0138","17/3/2017",10,"ld0138_10",2,22,3.09104245335832,3.17805383034795,1.136,0.12751332029896,-0.330227791346171,0.003078113,-5.78343853208858,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0143","17/3/2017",10,"ld0143_10",2,22,3.09104245335832,3.17805383034795,1.342,0.29416103854949,1.11588960383328,0.003273507,-5.72189339170142,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0153","17/3/2017",10,"ld0153_10",2,22,3.09104245335832,3.17805383034795,1.002,0.00199800266267306,-1.41941092628976,0.002956617,-5.82370956966602,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0171","17/3/2017",10,"ld0171_10",2,22,3.09104245335832,3.17805383034795,1.219,0.198030850499135,0.281701541729117,0.005794766,-5.15080018264332,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0065","18/3/2017",10,"ld0065_10",2,28,3.3322045101752,3.15700042115011,1.113,0.107059072293408,-0.507723433990825,0.00828705,-4.79306122358691,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0069","18/3/2017",10,"ld0069_10",2,28,3.3322045101752,3.11351530921037,1.412,0.34500713907105,1.55711634976887,0.01038579,-4.56731675329071,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0076","18/3/2017",10,"ld0076_10",2,28,3.3322045101752,3.13549421592915,1.27,0.2390169004705,0.63736581631691,0.007188529,-4.93526871788844,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0115","18/3/2017",10,"ld0115_10",2,28,3.3322045101752,3.13549421592915,1.11,0.104360015324243,-0.531145016204281,0.008169432,-4.80735589517086,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0119","18/3/2017",10,"ld0119_10",2,28,3.3322045101752,3.11351530921037,1.226,0.20375683751402,0.331389887382602,0.005492993,-5.20428199897164,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0138","18/3/2017",10,"ld0138_10",2,28,3.3322045101752,3.11351530921037,1.074,0.071389996086673,-0.817248653502053,0.006216957,-5.08047472023808,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0143","18/3/2017",10,"ld0143_10",2,28,3.3322045101752,3.13549421592915,1.254,0.226338442210729,0.527346073916668,0.006056117,-5.10668644335065,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0153","18/3/2017",10,"ld0153_10",2,28,3.3322045101752,3.09104245335832,0.963,-0.0377018671840115,-1.76391412725974,0.01218337,-4.40768337188306,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0171","18/3/2017",10,"ld0171_10",2,28,3.3322045101752,3.15700042115011,1.187,0.171429115627531,0.0508599079904245,0.006774953,-4.99452284950981,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0065","19/3/2017",10,"ld0065_10",2,26,3.25809653802148,3.40119738166216,1.081,0.0778865386570712,-0.760873664884129,0.006048814,-5.10789305921423,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0069","19/3/2017",10,"ld0069_10",2,26,3.25809653802148,3.40119738166216,1.369,0.314080546306312,1.28874493586517,0.010329277,-4.57277298861948,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0076","19/3/2017",10,"ld0076_10",2,26,3.25809653802148,3.40119738166216,1.236,0.211880359035499,0.401883296507264,0.00553453,-5.19674863060943,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0115","19/3/2017",10,"ld0115_10",2,26,3.25809653802148,3.40119738166216,1.121,0.114221144090023,-0.445573188434875,0.005353372,-5.23002863624364,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0119","19/3/2017",10,"ld0119_10",2,26,3.25809653802148,3.40119738166216,1.213,0.193096629961913,0.238883900867089,0.004782411,-5.34281046633688,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0138","19/3/2017",10,"ld0138_10",2,26,3.25809653802148,3.40119738166216,1.033,0.0324671901375014,-1.15500873412717,0.004281418,-5.45347101584773,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0143","19/3/2017",10,"ld0143_10",2,26,3.25809653802148,3.40119738166216,1.234,0.210260925483196,0.387830352639158,0.004849431,-5.32889390050286,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0153","19/3/2017",10,"ld0153_10",2,26,3.25809653802148,3.40119738166216,0.958,-0.0429075010112765,-1.80908700877033,0.004026804,-5.51478226976491,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0171","19/3/2017",10,"ld0171_10",2,26,3.25809653802148,3.40119738166216,1.128,0.120446153075867,-0.391554484344103,0.004420594,-5.42148120278167,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0006","29/11/2016",1,"ld0006_1",2,22,3.09104245335832,3.31418600467253,1.104,0.0989399478549036,-0.57817868658838,0.002553424,-5.9703200753898,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0013","29/11/2016",1,"ld0013_1",2,22,3.09104245335832,3.31418600467253,1.11,0.104360015324243,-0.531145016204281,0.004850348,-5.32870482402952,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0065","29/11/2016",1,"ld0065_1",2,22,3.09104245335832,3.29583686600433,1.141,0.131905070879939,-0.292117537109773,0.010839715,-4.52453857482918,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0069","29/11/2016",1,"ld0069_1",2,22,3.09104245335832,3.31418600467253,1.47,0.385262400790645,1.9064390697637,0.017915043,-4.02211452800482,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0075","29/11/2016",1,"ld0075_1",2,22,3.09104245335832,3.23867845216438,1.071,0.0685927914656117,-0.841521930705356,0.003527719,-5.64710379253578,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0077","29/11/2016",1,"ld0077_1",2,22,3.09104245335832,3.3322045101752,1.503,0.407463110770837,2.09908996966636,0.005432622,-5.21533338865373,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0107","29/11/2016",1,"ld0107_1",2,22,3.09104245335832,3.3499040872746,1.243,0.217527812528574,0.45089015252989,0.003305114,-5.71228431308123,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0115","29/11/2016",1,"ld0115_1",2,22,3.09104245335832,3.27714473299218,1.419,0.349952398177906,1.60002977992662,0.003525118,-5.64784136810088,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0137","29/11/2016",1,"ld0137_1",2,22,3.09104245335832,3.31418600467253,1.441,0.365337317017385,1.73353535078447,0.014240657,-4.25165423642217,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0143","29/11/2016",1,"ld0143_1",2,22,3.09104245335832,3.29583686600433,1.379,0.321358598811165,1.35190162616245,0.004364459,-5.4342610378071,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0153","29/11/2016",1,"ld0153_1",2,22,3.09104245335832,3.2188758248682,0.98,-0.0202027073175195,-1.61206182619242,0.008856766,-4.72657359228466,0,-0.087012,-0.167055,-0.241163,-0.310155,-0.374694
"ld0006","30/11/2016",1,"ld0006_1",2,26,3.25809653802148,3.09104245335832,1.071,0.0685927914656117,-0.841521930705356,0.004123742,-5.49099427540518,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0013","30/11/2016",1,"ld0013_1",2,26,3.25809653802148,3.09104245335832,1.072,0.0695260626486103,-0.833423291814153,0.004005893,-5.51998875203032,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0065","30/11/2016",1,"ld0065_1",2,26,3.25809653802148,3.09104245335832,1.106,0.100749903100143,-0.562472454351212,0.005765872,-5.15579887911049,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0069","30/11/2016",1,"ld0069_1",2,26,3.25809653802148,3.09104245335832,1.403,0.338612801120324,1.50162826125331,0.004650405,-5.37080096640138,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0075","30/11/2016",1,"ld0075_1",2,26,3.25809653802148,3.09104245335832,1.014,0.0139029051689914,-1.31610386164444,0.004506411,-5.40225422941391,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0077","30/11/2016",1,"ld0077_1",2,26,3.25809653802148,3.09104245335832,1.418,0.349247428109936,1.59391226755337,0.005788429,-5.15189435409295,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0107","30/11/2016",1,"ld0107_1",2,26,3.25809653802148,3.09104245335832,1.217,0.19638881400539,0.267452456520801,0.004143782,-5.48614638158631,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0115","30/11/2016",1,"ld0115_1",2,26,3.25809653802148,3.09104245335832,1.397,0.334327080274825,1.46443810029207,0.004572557,-5.38768271194863,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0137","30/11/2016",1,"ld0137_1",2,26,3.25809653802148,3.09104245335832,1.404,0.339325305603619,1.50781115495418,0.007236638,-4.92859854507604,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0143","30/11/2016",1,"ld0143_1",2,26,3.25809653802148,3.09104245335832,1.296,0.259282597930083,0.813225275596688,0.005931728,-5.12743970875841,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0153","30/11/2016",1,"ld0153_1",2,26,3.25809653802148,3.09104245335832,0.911,-0.0932123817221787,-2.2456172164573,0.005383735,-5.2243729077619,0.167055,0.080043,0,-0.074108,-0.1431,-0.207639
"ld0006","1/12/2016",1,"ld0006_1",2,24,3.17805383034795,3.27714473299218,1.103,0.0980337402713654,-0.586042475927687,0.002973164,-5.81812857335273,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0013","1/12/2016",1,"ld0013_1",2,24,3.17805383034795,3.23867845216438,1.081,0.0778865386570712,-0.760873664884129,0.003032671,-5.79831152961799,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0065","1/12/2016",1,"ld0065_1",2,24,3.17805383034795,3.25809653802148,1.087,0.0834216081390724,-0.712842042576433,0.003616551,-5.62223446974202,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0069","1/12/2016",1,"ld0069_1",2,24,3.17805383034795,3.19867311755068,1.396,0.333611004340181,1.45822421464018,0.007298232,-4.92012315194178,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0075","1/12/2016",1,"ld0075_1",2,24,3.17805383034795,3.19867311755068,0.973,-0.027371196796132,-1.67426776240931,0.003456266,-5.66756646340959,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0077","1/12/2016",1,"ld0077_1",2,24,3.17805383034795,3.23867845216438,1.408,0.342170257735851,1.53249877030267,0.004168923,-5.48009754991104,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0107","1/12/2016",1,"ld0107_1",2,24,3.17805383034795,3.27714473299218,1.206,0.187309098304994,0.188661489830889,0.004050714,-5.50886211710576,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0115","1/12/2016",1,"ld0115_1",2,24,3.17805383034795,3.2188758248682,1.387,0.327143141332695,1.40209809840556,0.003327387,-5.70556796770064,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0137","1/12/2016",1,"ld0137_1",2,24,3.17805383034795,3.2188758248682,1.378,0.320633172591467,1.34560660162664,0.004739442,-5.35183587172386,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0143","1/12/2016",1,"ld0143_1",2,24,3.17805383034795,3.2188758248682,1.3,0.262364264467491,0.839967025394838,0.0072515,-4.92654693496397,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0153","1/12/2016",1,"ld0153_1",2,24,3.17805383034795,3.2188758248682,0.889,-0.117658043468232,-2.45774911396397,0.002721363,-5.90662242124321,0.087012,0,-0.080043,-0.154151,-0.223143,-0.287682
"ld0006","29/11/2016",1,"ld0006_1",2,28,3.3322045101752,3.25809653802148,1.104,0.0989399478549036,-0.57817868658838,0.003356334,-5.69690597208733,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0013","29/11/2016",1,"ld0013_1",2,28,3.3322045101752,3.25809653802148,1.11,0.104360015324243,-0.531145016204281,0.005400269,-5.22130651183781,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0065","29/11/2016",1,"ld0065_1",2,28,3.3322045101752,3.25809653802148,1.141,0.131905070879939,-0.292117537109773,0.010278105,-4.57773937446895,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0069","29/11/2016",1,"ld0069_1",2,28,3.3322045101752,3.25809653802148,1.47,0.385262400790645,1.9064390697637,0.016107487,-4.12847108402925,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0075","29/11/2016",1,"ld0075_1",2,28,3.3322045101752,3.25809653802148,1.071,0.0685927914656117,-0.841521930705356,0.006496749,-5.03645338104536,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0107","29/11/2016",1,"ld0107_1",2,28,3.3322045101752,3.25809653802148,1.243,0.217527812528574,0.45089015252989,0.004549739,-5.39268541030194,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0115","29/11/2016",1,"ld0115_1",2,28,3.3322045101752,3.25809653802148,1.419,0.349952398177906,1.60002977992662,0.007567574,-4.88388273845747,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0137","29/11/2016",1,"ld0137_1",2,28,3.3322045101752,3.25809653802148,1.441,0.365337317017385,1.73353535078447,0.008724838,-4.74158137840127,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0143","29/11/2016",1,"ld0143_1",2,28,3.3322045101752,3.25809653802148,1.379,0.321358598811165,1.35190162616245,0.009390304,-4.66807761141914,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0153","29/11/2016",1,"ld0153_1",2,28,3.3322045101752,3.25809653802148,0.98,-0.0202027073175195,-1.61206182619242,0.009017952,-4.70853802168537,-0.241163,0.154151,0.074108,0,-0.068992,-0.133531
"ld0006","30/11/2016",1,"ld0006_1",2,30,3.40119738166216,3.27714473299218,1.071,0.0685927914656117,-0.841521930705356,0.004724908,-5.35490718912546,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0013","30/11/2016",1,"ld0013_1",2,30,3.40119738166216,3.19867311755068,1.072,0.0695260626486103,-0.833423291814153,0.006975576,-4.96534037403914,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0065","30/11/2016",1,"ld0065_1",2,30,3.40119738166216,3.23867845216438,1.106,0.100749903100143,-0.562472454351212,0.004995067,-5.29930445355817,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0069","30/11/2016",1,"ld0069_1",2,30,3.40119738166216,3.17805383034795,1.403,0.338612801120324,1.50162826125331,0.012103793,-4.41423640442685,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0075","30/11/2016",1,"ld0075_1",2,30,3.40119738166216,3.15700042115011,1.014,0.0139029051689914,-1.31610386164444,0.005237764,-5.25186058927628,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0077","30/11/2016",1,"ld0077_1",2,30,3.40119738166216,3.29583686600433,1.418,0.349247428109936,1.59391226755337,0.007181195,-4.93628947523031,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0107","30/11/2016",1,"ld0107_1",2,30,3.40119738166216,3.25809653802148,1.217,0.19638881400539,0.267452456520801,0.00600704,-5.11482316423833,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0115","30/11/2016",1,"ld0115_1",2,30,3.40119738166216,3.23867845216438,1.397,0.334327080274825,1.46443810029207,0.007167016,-4.93826588951854,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0137","30/11/2016",1,"ld0137_1",2,30,3.40119738166216,3.23867845216438,1.404,0.339325305603619,1.50781115495418,0.008010745,-4.82697151348784,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0143","30/11/2016",1,"ld0143_1",2,30,3.40119738166216,3.2188758248682,1.296,0.259282597930083,0.813225275596688,0.011156462,-4.49573639738165,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0153","30/11/2016",1,"ld0153_1",2,30,3.40119738166216,3.19867311755068,0.911,-0.0932123817221787,-2.2456172164573,0.00749224,-4.8938874607436,0.310155,0.223143,0.1431,0.068992,0,-0.064539
"ld0006","1/12/2016",1,"ld0006_1",2,32,3.46573590279973,3.17805383034795,1.103,0.0980337402713654,-0.586042475927687,0.005615976,-5.18213988577203,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0013","1/12/2016",1,"ld0013_1",2,32,3.46573590279973,3.17805383034795,1.081,0.0778865386570712,-0.760873664884129,0.008489884,-4.76887994188532,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0065","1/12/2016",1,"ld0065_1",2,32,3.46573590279973,3.17805383034795,1.087,0.0834216081390724,-0.712842042576433,0.006864727,-4.98135900748665,0.374694,0.287682,0.207639,0.133531,0.064539,0
"ld0069","1/12/2016",1,"ld0069_1",2,32,3.46573590279973,3.17805383034795,1.396,0.333611004340181,1.45822421464018,0.011584575,-4.45808080713973,0.374694,0.287682,0.207639,0.133531,0.064539,0
